0	0   0	86	1	2
0	1	1	4	-3	0
0	1	1	8	-3	1
0	1	1	3	-1	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	4	-3	2
0	1	1	4	-3	0
0	1	1	4	-3	0
0	1	1	4	-3.2	2
0	0	1	3	-1	0
0	0	1	4	-3	2
0	0	1	5	-3	1
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	4	-3	0
0	0	1	5	-3	2
0	0	1	6	-3	1
0	0	1	274	-2	2
0	0	1	6	-1	1
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	4	-3	0
0	0	1	5	-3	2
0	0	1	5	-3	1
0	0	1	6	-3	1
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	6	-3	1
0	0	1	6	-3	1
0	0	1	6	-3	1
0	0	1	5	-1	1
0	0	1	4	-1	1
0	0	1	5	-3	1
0	0	1	6	-3	1
0	0	1	11	-3	1
0	0	1	7	-1	1
0	0	1	4	-1	0
0	1	1	4	-3	0
0	1	1	3	-1.2	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	2	-1	0
0	1	1	4	-3	0
0	1	1	3	-1.2	2
0	1	1	3	-3	0
0	1	1	2	-1	2
0	1	1	3	-3	0
0	1	1	4	-3	0
0	1	1	3	-1.2	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	7	-3	1
0	1	1	2	-1	0
0	1	1	4	-3	0
0	1	1	5	-3.2	2
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	10	-3	1
0	0	1	5	-1	2
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	4	-3	0
0	0	1	5	-3	2
0	0	1	6	-3	1
0	0	1	271	-2	2
0	0	1	271	-2	2
0	0	1	269	-0.2	2
0	0	1	5	-1.2	2
0	0	1	4	-1.2	0
0	0	1	4	-3	2
0	0	1	5	-3	2
0	1	1	4	-1.2	0
0	1	1	3	-1	0
0	1	1	4	-3.2	0
0	0	1	4	-3.2	2
0	0	1	14	-3	1
0	0	1	4	-1	0
0	0	1	4	-3	2
0	0	1	4	-3	0
0	0	1	5	-3	1
0	0	1	5	-3	1
0	0	1	5	-3	1
0	0	1	4	-1	0
0	0	1	4	-3	1
0	0	1	5	-3	1
0	0	1	6	-3	1
0	0	1	5	-1	1
0	0	1	4	-1	0
0	0	1	5	-3	1
0	0	1	4	-1	0
0	0	1	5	-3	2
0	1	1	3	-1	0
0	1	1	4	-3	1
0	1	1	3	-1	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	9	-3	1
0	1	1	4	-1	0
0	1	1	3	-1	2
0	1	1	5	-3	0
0	1	1	4	-1	0
0	1	1	2	-1.2	2
0	1	1	2	-3	0
0	1	1	1	-1	1
0	1	1	3	-3	0
0	1	1	4	-3	0
0	1	1	6	-3.2	1
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	4	-3	2
0	1	1	3	-1	0
0	0	1	3	-3	0
0	0	1	4	-3.2	2
0	0	1	4	-3	0
0	0	1	5	-3	2
0	0	1	4	-1	2
0	0	1	4	-3.2	2
0	0	1	6	-3.2	2
0	0	1	4	-1.2	2
0	0	1	4	-3.2	0
0	0	1	3	-1	0
0	0	1	5	-3.2	2
0	1	1	5	-3	1
0	0	1	4	-1	2
0	1	1	3	-1	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	9	-3	1
0	1	1	3	-1	0
0	1	1	4	-3	2
0	1	1	6	-3	1
0	1	1	14	-3	1
0	1	1	2	-1	0
0	1	1	4	-3	1
0	1	1	4	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	4	-3	0
0	1	1	4	-3.2	1
0	1	1	0	-1	0
0	1	1	5	-3	1
0	1	1	2	-1	0
0	1	1	3	-3	2
0	1	1	4	-3	0
0	1	1	6	-3	2
0	1	1	8	-3	1
0	1	1	3	-1	0
0	1	1	9	-3	2
0	1	1	4	-1	1
0	1	1	3	-1	2
0	1	1	3	-3	0
0	1	1	2	-1	2
0	1	1	3	-3	0
0	1	1	2	-1	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	2	-1	0
0	1	1	3	-3	2
0	1	1	2	-1	0
0	1	1	2	-3	2
0	1	1	3	-3	0
0	1	1	3	-3	2
0	1	1	3	-3	0
0	1	1	4	-3	0
0	1	1	6	-3.2	2
0	1	1	7	-3	1
0	1	1	8	-3	2
0	1	1	10	-3	1
0	1	1	10	-3	1
0	1	1	4	-1	2
0	1	1	3	-1	1
0	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	0	-1	0
1	1	1	0	-3	2
1	1	1	0	-3	0
1	1	1	0	-3	2
1	1	0	0	-3	0
1	1	0	0	-3	0
1	1	0	5	-3.2	2
1	1	0	4	-1	0
1	1	0	2	-1	0
1	0	0	3	-3.2	2
1	0	0	4	-3	2
1	0	0	5	-3.2	1
1	0	0	4	-1	2
1	0	0	4	-3	2
0	0	0	3	0	1
0	0	0	3	-1.8	1
0	1	0	3	-3	0
0	1	0	3	-3	2
0	1	1	4	-3	1
0	0	1	4	-3	2
0	0	1	5	-3	2
0	1	1	4	-1.2	1
0	1	1	4	-3	2
0	1	1	3	-1	0
0	1	1	3	-3	2
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	2	-1	1
0	0	1	3	-3	0
0	0	1	3	-3	0
0	0	1	3	-3.2	0
0	0	1	3	-3.2	0
0	0	1	3	-3.2	0
0	0	1	4	-3.2	2
0	0	1	4	-3	0
0	0	1	4	-3	0
0	0	1	4	-3.2	2
0	0	1	4	-3	0
0	0	1	5	-3	2
0	0	1	5	-3	2
0	0	1	5	-3.2	2
0	0	1	4	-1.2	0
0	0	1	4	-3	0
0	0	1	3	-1.2	0
0	1	1	3	-3.2	2
0	1	0	3	-3	1
0	1	0	3	-3	0
0	1	0	3	-3	1
0	1	0	3	-3	0
1	1	0	3	-3	0
1	0	0	3	-3.2	2
1	0	0	5	-3	1
1	0	0	6	-3	2
1	0	0	158	-2	2
1	0	0	153	-0.2	2
1	0	0	152	-0.2	2
1	0	0	150	-0.2	2
1	0	0	149	-0.2	2
0	0	0	144	1	1
0	0	0	142	1.2	2
0	0	0	142	-0.8	1
0	0	0	141	1.2	2
0	0	0	142	-0.8	1
0	0	0	85	1.2	1
0	0	0	87	-0.8	1
0	0	0	138	-0.8	1
0	0	0	138	-0.8	1
0	0	0	136	1.2	1
0	0	0	133	1.2	1
0	0	0	133	-0.8	1
0	0	1	128	0	1
0	0	1	125	0	1
0	0	1	123	0	1
0	0	1	121	0	1
0	0	1	118	0	1
0	0	0	117	1.2	1
0	0	0	115	1.2	1
0	0	0	113	1.2	1
0	0	0	111	1.2	1
0	1	0	110	0	1
0	1	0	108	0	1
0	1	0	106	0	2
0	1	0	104	0	1
0	1	0	102	0	2
0	1	0	100	0	1
0	1	0	98	0	2
0	1	0	95	0	1
0	1	0	90	0	2
0	1	0	88	0	1
0	1	0	85	0	1
0	1	0	84	0	1
0	1	0	82	0	1
0	1	0	82	-2	1
0	1	0	78	0	1
0	1	0	79	-2	1
0	1	0	76	0	1
0	1	0	71	0	1
0	0	0	67	1.2	1
0	0	0	62	1.2	1
0	0	0	58	1.2	1
0	0	0	55	1.2	1
0	0	1	51	0	1
0	0	1	48	0	1
0	0	1	45	0	1
0	0	0	43	1.2	1
0	0	0	41	1.2	1
0	0	0	40	1.2	1
0	0	0	38	1.2	1
0	0	0	37	1.2	1
0	0	0	36	1.2	1
0	0	0	34	1.2	1
0	0	0	31	1.2	1
0	0	0	29	1.2	1
0	0	0	27	1.2	1
0	0	0	26	1.2	1
0	0	0	25	1.2	1
0	0	0	27	-0.8	1
0	0	0	25	1.2	1
0	0	0	21	1.2	1
0	0	0	18	1.2	1
0	0	0	16	1.2	1
0	0	0	15	0.2	1
0	0	0	16	-0.8	1
0	0	0	11	0.2	1
0	0	0	10	0.2	1
0	0	0	8	0.2	1
1	0	0	7	-1	2
1	0	0	6	-1	1
1	1	0	6	-3	1
1	1	0	3	-1	0
1	1	0	2	-1	0
1	1	0	4	-3.2	1
1	1	0	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	1
0	1	1	4	-3	1
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	5	-3	0
1	1	1	5	-3	1
1	1	1	4	-1	0
1	1	1	5	-3	1
1	1	1	2	-1	0
1	1	1	7	-3	2
1	1	1	4	-1	0
1	1	1	4	-3	2
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	15	-3	1
1	1	1	13	-1	1
1	1	1	5	-1	0
1	1	1	5	-3	2
1	1	1	15	-3	1
1	1	1	11	-1	2
1	1	1	12	-3	1
1	1	1	5	-1	2
1	1	1	4	-1	0
1	1	1	13	-3	2
1	1	1	13	-3	2
1	1	1	5	-1.2	0
1	1	1	3	-1	2
1	1	1	2	-1	0
1	1	1	3	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	3	-3	0
1	1	1	3	-3	2
1	1	1	2	-1	0
1	1	1	2	-3	2
1	1	1	2	-3	0
1	1	1	3	-3	2
1	1	0	2	-1	0
1	1	0	2	-3	2
1	1	0	3	-3	1
1	1	0	8	-3	1
1	0	0	11	-3	1
1	0	0	163	-2	1
0	0	0	160	1.2	1
0	0	0	157	1.2	1
0	0	0	158	-0.8	1
0	0	0	159	-0.8	1
0	0	0	159	-0.8	1
0	0	0	161	-0.8	1
0	0	0	160	1.2	1
0	0	0	163	-0.8	1
0	0	0	164	-0.8	1
0	0	0	163	1.2	1
0	0	0	162	1.2	1
0	0	0	164	-0.8	2
0	0	1	160	0	2
0	0	1	161	-2.2	2
0	1	1	158	-0.2	2
0	1	0	157	-0.2	2
0	1	0	157	-2.2	2
0	0	0	157	-1	1
0	0	0	153	1.2	2
0	0	0	150	1.2	1
0	0	0	149	1.2	2
1	0	0	148	0	2
1	0	0	146	-0.2	2
1	0	0	190	-2.2	2
0	0	0	189	1	1
0	0	0	189	-0.8	1
0	0	0	140	1.2	1
0	0	0	137	1.2	1
0	0	0	227	-0.8	1
0	0	0	138	1.2	1
0	0	0	136	1.2	1
0	0	0	134	1.2	1
0	0	0	132	1.2	1
0	0	0	134	-0.8	1
0	0	0	132	1.2	1
0	0	0	128	1.2	1
0	0	0	126	1.2	1
0	0	0	130	-0.8	1
0	0	0	208	-0.8	2
0	0	0	125	1.2	1
0	0	0	127	-0.8	2
0	0	0	121	1.2	1
0	0	0	121	-0.8	2
0	0	0	118	1.2	1
0	0	0	159	-0.8	2
0	0	0	114	1.2	1
0	0	0	112	1.2	1
0	0	0	155	-0.8	2
0	0	0	112	1.2	1
0	0	0	109	1.2	1
0	0	0	110	-0.8	1
0	0	1	83	0	1
0	0	1	82	0	1
0	0	1	141	-2	2
0	0	1	140	0	1
0	0	1	139	0	1
0	0	1	138	0	1
0	0	1	133	0	1
0	0	1	96	0	1
0	0	1	95	0	1
0	0	0	89	1.2	1
0	0	0	127	-0.8	1
0	0	0	89	1.2	1
0	0	0	118	-0.8	1
0	0	0	115	1.2	1
0	0	0	113	1.2	1
0	0	0	80	1.2	1
0	0	0	109	-0.8	1
0	0	0	108	1.2	1
0	0	0	110	-0.8	2
0	0	0	106	1.2	1
0	0	0	105	1.2	2
0	0	0	100	1.2	1
0	0	0	99	1.2	1
0	0	0	97	1.2	1
0	0	0	96	1.2	1
0	0	0	94	1.2	1
0	0	0	92	1.2	1
0	0	0	91	1.2	1
0	0	0	89	1.2	1
0	0	0	88	1.2	1
0	0	0	88	-0.8	1
0	0	0	85	1.2	1
0	0	0	87	-0.8	1
0	0	0	83	1.2	1
0	0	0	81	1.2	1
0	0	0	79	1.2	1
0	0	0	78	1.2	1
0	0	0	76	1.2	1
0	0	0	76	-0.8	1
0	0	0	88	-0.8	1
0	0	0	77	1.2	1
0	0	0	75	1.2	1
1	0	0	84	-2	2
1	0	0	67	0	1
1	1	0	67	-2	1
0	1	0	65	0	1
0	1	0	63	0	1
0	0	0	62	1.2	1
0	0	1	60	0	1
0	0	0	58	1.2	1
0	0	0	55	1.2	1
0	0	0	53	1.2	1
0	0	0	50	1.2	1
0	0	0	49	1.2	1
0	0	0	47	1.2	1
0	0	0	45	1.2	1
0	0	0	44	1.2	1
0	0	0	43	1.2	1
0	0	0	41	1.2	1
0	0	0	40	1.2	1
0	0	0	38	1.2	1
0	0	0	36	1.2	1
0	0	0	34	1.2	1
0	0	0	33	1.2	1
0	0	0	32	1.2	1
0	0	0	40	-0.8	1
0	0	0	28	1.2	1
0	0	0	28	-0.8	1
0	0	0	27	1.2	1
0	0	0	24	1.2	1
0	0	0	22	1.2	1
0	0	0	31	-0.8	1
0	0	0	29	1.2	1
0	0	0	28	1.2	1
0	0	0	28	-0.8	1
0	0	0	15	0.2	1
0	0	0	13	0.2	1
0	0	0	13	-1.8	1
0	0	0	11	0.2	1
0	0	0	10	0.2	1
0	0	1	8	-1	2
0	1	1	5	-1	1
0	1	1	5	-3	2
0	1	1	3	-1	0
0	1	1	3	-3	1
0	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	2	-3	1
1	1	1	2	-3	0
1	1	1	2	-3	1
1	1	1	9	-3	2
1	1	1	10	-3	2
1	1	1	4	-1.2	0
1	1	1	4	-3	1
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	4	-3	2
1	1	1	5	-3	2
1	1	1	5	-3.2	2
1	1	1	4	-1.2	2
1	1	1	4	-3.2	1
1	1	1	4	-3	2
1	1	1	4	-3	1
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	0	7	-3	1
1	1	0	2	-1	0
1	1	0	2	-3	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	4	-3.2	2
1	1	0	4	-3	0
1	1	0	3	-1	0
1	1	0	2	-1.2	0
0	1	0	2	-3.2	2
1	1	1	2	-3	0
1	1	1	2	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	4	-3	0
1	1	1	3	-1	2
1	1	1	4	-3	0
1	1	1	4	-3	2
1	1	1	5	-3	2
1	1	1	7	-3.2	2
1	1	1	6	-1.2	2
1	1	1	5	-1.2	2
1	1	1	4	-1.2	0
1	1	1	3	-1	1
0	1	1	3	-3	2
0	1	1	3	-3	2
1	1	0	2	-1.2	0
1	1	0	3	-3	0
1	1	0	2	-1.2	0
1	1	0	3	-3.2	0
1	1	1	2	-1.2	1
1	1	1	4	-3	0
1	1	1	0	-1	1
1	1	1	0	-3	0
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	2
0	1	1	6	-3	1
1	1	1	11	-3	1
1	1	1	6	-1	1
1	1	1	6	-3	1
1	1	1	5	-1	1
1	1	1	4	-1	1
1	1	1	4	-3	1
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	3	-3	1
1	1	1	2	-1	0
1	1	1	4	-3	1
1	1	1	3	-1	0
1	1	1	2	-1	1
1	1	1	2	-3	0
1	1	1	2	-3	1
1	1	1	3	-3	0
1	1	1	3	-3	1
1	1	1	3	-3	0
1	1	1	4	-3	2
1	1	1	6	-3	2
1	0	1	6	-3.2	2
1	0	1	7	-3.2	2
1	0	1	8	-3.2	2
1	0	1	9	-3.2	2
1	0	1	10	-3.2	2
1	0	1	8	-1.2	2
1	0	1	5	-1.2	0
1	0	1	4	-1	0
1	0	1	6	-3.2	2
1	0	1	7	-3	2
1	0	1	9	-3.2	2
1	0	1	10	-3.2	2
1	0	1	16	-2.2	2
1	0	1	8	-1.2	2
1	1	1	10	-3.2	2
1	1	1	5	-1.2	1
0	1	1	3	-1	2
0	1	1	4	-3	2
0	1	1	2	-1.2	1
0	1	0	2	-3	1
1	1	0	3	-3	1
1	1	0	2	-1	0
1	1	0	4	-3	1
1	1	0	5	-3	1
1	1	0	4	-1	1
1	1	0	4	-3	1
1	1	0	3	-1	0
1	1	0	3	-3	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	2	-1.2	0
1	1	0	2	-3.2	0
1	1	0	2	-3.2	0
1	1	1	3	-3.2	1
1	1	1	4	-3	0
1	1	1	3	-1	1
1	1	1	6	-3	0
0	1	1	2	-1	1
0	1	1	2	-3	0
0	1	1	2	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	3	-3	0
0	1	1	3	-3	1
0	1	1	5	-3	2
1	1	1	5	-3	0
1	1	1	12	-3	1
1	1	1	12	-3	1
1	1	1	10	-1	1
1	1	1	7	-1	1
1	1	1	6	-1	1
1	1	1	6	-3	1
1	1	1	5	-1	1
1	1	1	5	-3	1
1	1	1	5	-3	1
1	1	1	5	-3	1
1	1	1	5	-3	1
1	1	1	6	-3	1
1	1	1	4	-1	1
1	1	1	5	-3	1
1	1	1	5	-3	1
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	6	-3	1
1	1	1	7	-3	1
1	1	1	6	-1	1
1	1	1	7	-3	1
1	1	1	7	-3	1
1	1	1	8	-3	1
1	1	1	7	-1	1
1	1	1	0	-1	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
0	1	1	4	-3	1
0	1	1	2	-1	0
0	1	1	2	-3	1
0	1	1	3	-3	2
0	1	1	4	-3	2
0	0	1	7	-3.2	2
0	0	1	11	-3.2	1
0	0	1	12	-3	1
0	0	0	7	0.2	1
0	0	0	8	-1.8	1
0	0	0	8	-1.8	1
0	0	0	7	0.2	1
0	0	0	9	-1.8	1
0	0	0	8	0.2	1
0	0	0	8	-1.8	1
0	0	1	10	-3	2
0	0	1	17	-2	1
0	0	1	14	-1	1
0	0	1	11	-1	2
0	0	1	12	-3	2
1	0	1	14	-3.2	2
1	0	1	15	-3.2	2
1	0	1	13	-1.2	2
1	0	1	12	-1.2	2
1	0	1	9	-1.2	2
1	0	1	10	-3.2	2
1	0	1	12	-3.2	2
1	0	1	7	-1.2	2
1	1	1	6	-1.2	1
1	1	1	5	-1	2
1	1	1	3	-1	0
0	1	1	3	-3	2
0	1	1	2	-1	2
1	1	0	3	-3.2	0
1	1	0	3	-3	0
1	1	0	3	-3.2	0
1	1	0	4	-3.2	1
1	1	0	5	-3	1
1	0	0	6	-3	2
1	0	0	8	-3	1
1	0	0	0	-1	0
1	0	0	208	-2	1
0	0	0	91	1.2	1
0	0	0	100	-0.8	1
0	0	0	89	1.2	1
0	0	0	87	1.2	1
0	0	0	26	1.2	1
0	0	0	84	-0.8	1
0	0	0	84	-0.8	1
0	0	0	80	1.2	1
0	0	0	88	-0.8	1
0	0	0	87	1.2	1
0	0	0	86	1.2	1
1	0	0	85	0	2
1	0	0	85	-2	1
1	0	0	82	0	1
1	0	0	84	-2	1
1	0	0	84	-2	1
0	0	0	84	-0.8	1
0	0	0	85	-0.8	1
0	0	0	178	-0.8	1
0	0	0	179	-0.8	1
0	0	0	179	-0.8	1
0	0	0	182	-0.8	1
0	0	0	188	-0.8	1
0	0	0	207	-0.8	1
0	0	0	204	1.2	1
0	0	0	202	1.2	1
0	0	0	202	-0.8	2
0	0	0	199	1.2	1
0	0	0	197	1.2	2
0	0	0	195	1.2	2
0	0	0	256	-1	2
0	0	0	188	1	2
1	0	0	185	-0.2	2
1	1	0	182	-0.2	2
0	1	0	180	-0.2	2
0	0	0	178	1	2
0	0	0	176	1	2
0	0	0	174	1	2
0	0	1	271	-2.2	2
0	0	1	170	-0.2	2
0	0	1	170	-2.2	2
0	0	0	169	1	1
0	0	0	168	1.2	1
0	0	0	169	-0.8	1
0	1	0	169	-2	1
0	0	0	171	-0.8	1
0	0	0	85	1.2	1
1	0	0	0	-1	0
1	0	0	36	-2	1
0	0	0	34	1.2	1
0	0	0	36	-0.8	1
0	0	0	34	1.2	1
0	0	0	33	1.2	1
0	0	0	27	1.2	1
0	0	0	26	1.2	1
0	0	0	25	1.2	1
0	0	0	22	1.2	1
0	0	0	21	1.2	1
0	0	0	20	1.2	1
0	0	0	21	-0.8	1
0	0	1	17	0	1
0	0	0	15	0.2	1
0	0	0	15	-1.8	1
0	0	0	12	0.2	1
0	0	0	9	0.2	1
0	0	0	8	0.2	1
0	0	0	7	0.2	1
0	0	1	6	-1	2
0	1	1	4	-1	1
0	1	1	2	-1	1
0	1	1	2	-3	1
0	1	1	2	-3	0
0	1	1	0	-1	1
0	1	1	8	-3	1
0	1	1	5	-1	1
0	1	1	5	-3	1
1	1	0	6	-3	1
1	1	0	3	-1	0
1	1	0	3	-3	0
1	0	0	4	-3.2	2
1	1	0	5	-3	0
1	1	0	5	-3	1
1	1	0	3	-1	0
1	1	0	4	-3	1
1	1	0	3	-1	0
1	1	0	2	-1	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	0	-1.2	0
1	1	0	7	-3.2	1
1	1	1	0	-1	0
1	1	1	0	-3	1
1	1	1	214	-2	2
1	1	1	0	-1	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	170	-2	2
1	1	1	184	-2	2
1	1	1	135	-0.2	2
0	1	1	0	-1.2	0
0	1	1	3	-3	1
0	1	1	3	-3	2
0	1	1	3	-3	1
0	1	1	3	-3	2
0	1	1	3	-3	2
0	1	1	3	-3.2	2
0	1	1	2	-1.2	2
0	1	1	3	-3.2	2
0	1	1	2	-1.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	2	-1.2	0
0	1	1	2	-3	2
0	1	1	3	-3	2
0	1	1	3	-3.2	2
0	1	1	2	-1.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	2	-1.2	2
0	1	1	2	-3.2	2
0	1	1	2	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	3	-3.2	2
0	1	1	2	-1.2	2
0	1	1	3	-3.2	2
0	1	0	3	-3.2	1
1	1	0	2	-1	0
1	1	0	2	-3	0
1	1	0	3	-3.2	0
1	1	0	9	-3.2	1
1	0	0	0	-1	0
1	0	0	0	-3	0
1	0	0	0	-3.2	0
1	0	0	41	-2.2	1
0	0	0	38	1.2	1
0	0	0	38	-0.8	1
0	0	0	37	1.2	1
0	0	0	38	-0.8	1
0	0	0	38	-0.8	1
1	0	0	40	-2	1
1	0	0	39	0	1
1	0	0	42	-2	1
1	0	0	43	-2	1
1	0	0	44	-2	1
1	0	0	0	-1	0
1	0	0	0	-3	0
1	0	0	0	-3.2	0
1	1	0	5	-3.2	2
1	1	0	4	-1	0
1	1	0	3	-1	0
1	1	0	2	-1.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	3	-3.2	0
1	1	0	2	-1.2	0
1	1	0	3	-3.2	0
1	1	0	0	-1.2	0
1	1	1	8	-3.2	1
1	1	1	4	-1	2
1	1	1	224	-2	2
1	1	1	0	-1.2	0
0	1	1	4	-3	2
0	1	1	18	-2	1
0	1	1	2	-1	2
0	0	1	0	-1	0
0	0	1	0	-3	0
0	0	1	196	-2.2	2
0	0	1	190	0	2
0	0	0	90	1	1
0	0	0	89	1.2	1
0	0	0	89	-0.8	1
0	0	0	88	1.2	1
0	0	0	188	-0.8	1
0	0	0	187	1.2	1
0	0	0	188	-0.8	1
0	0	0	189	-0.8	1
0	0	0	190	-0.8	1
0	0	0	288	-0.8	1
0	0	0	288	-0.8	1
0	0	0	286	1.2	1
0	0	0	284	1.2	1
0	0	0	286	-0.8	1
0	0	0	280	1.2	2
0	0	0	278	1.2	1
0	0	0	275	1.2	2
0	0	0	273	1.2	2
0	0	0	271	1	2
0	0	0	179	1	1
1	0	0	269	-2	2
1	1	0	265	0	2
1	1	0	261	-0.2	2
0	1	0	261	-2.2	2
0	1	0	179	-0.2	1
0	1	0	177	0	2
0	1	0	171	0	1
0	1	0	169	0	2
0	1	0	169	-2	1
0	0	0	168	1.2	1
0	0	0	167	1.2	1
0	0	0	168	-0.8	1
0	0	0	169	-0.8	1
0	0	0	165	1.2	2
0	0	0	163	1.2	1
0	0	0	163	-0.8	1
0	0	0	159	1.2	1
1	0	0	65	0	1
1	0	0	156	-2	2
1	0	0	92	0	1
1	0	0	58	0	1
1	0	0	152	-2	2
1	0	0	149	0	2
0	0	0	52	1	1
0	0	0	101	-0.8	1
0	0	0	144	-0.8	2
0	0	0	85	1.2	1
0	0	0	142	-0.8	2
0	0	0	91	1.2	1
0	0	0	133	-0.8	1
0	0	0	133	-0.8	1
0	0	0	132	1.2	1
0	0	0	131	1.2	1
0	0	0	125	1.2	1
0	0	1	124	0	2
0	0	1	122	0	2
0	0	1	121	-0.2	2
0	0	1	123	-2.2	2
0	0	1	122	-0.2	2
0	0	1	123	-2.2	2
0	0	1	0	-1.2	0
0	0	1	0	-3	0
0	1	1	7	-3.2	2
0	1	1	4	-1	2
0	1	1	2	-1.2	2
0	1	1	3	-3.2	2
0	1	1	4	-3.2	2
0	1	1	3	-1.2	2
0	1	1	4	-3.2	2
0	1	1	4	-3.2	2
0	0	1	4	-3.2	2
0	0	1	4	-3.2	2
0	0	1	5	-3.2	2
0	0	1	5	-3.2	2
0	0	1	4	-1.2	2
0	1	1	6	-3.2	1
0	1	1	4	-1	1
0	1	1	4	-3	2
0	1	1	5	-3	1
0	1	1	4	-1	2
1	1	1	0	-1	0
1	1	1	0	-3	1
1	1	1	0	-3	0
1	1	1	0	-3	1
1	1	1	0	-3	0
